,Unnamed: 0,ID,N_pixel,N_pixel_16,N_pixel_17,N_pixel_18,N_pixel_19,N_pixel_20,N_pixel_21,N_pixel_22,P1_16,P1_17,P1_18,P1_19,P1_20,P1_21,P1_22,FEATURE,Especie,TIPOCORTA1,Especie2,TIPOCORTA2,TEMATICO,AREA_Calcu,Perimetro,RATIO,ID_Unico,Fecha_apro,Intensidad,Fecha_ap_2,Intens_2,Clara_Hech,OBSERV,layer,path,ABREV,Apta,Fecha,geometry,%2016,%2017,%2018,%2019,%2020,%2021,%2022,Area,Area_Calcu,Perimeter,Numero,2016,2017,2018,2019,2020,2021,2022,verif,2023,2024,pred
72,72,73.0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Silvestre,,,,,,,52.11,,,,,,N,,,,P. silvest,,,"POLYGON ((-1.2579907626830074 42.78912581919497, -1.2555358732636883 42.78812970802071, -1.2538941100199301 42.78779397973868, -1.2506548287892914 42.78726516279565, -1.2505536522904999 42.78700617988157, -1.2513615067524226 42.78656578828533, -1.2553283271321574 42.786937009336825, -1.2591464037696518 42.78745674251776, -1.2579907626830074 42.78912581919497))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37,83657.524,1605.392,4.0,N,N,N,N,N,N,N,T,X,X,N
73,73,74.0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Silvestre,,,,,,,59.119,,,,,,N,,,,P. silvest,,,"POLYGON ((-1.6077945815478263 42.90594811282173, -1.6056759168779733 42.906188636081424, -1.6040994395129589 42.9059474943004, -1.6028242705505582 42.906801889522804, -1.6010987351358204 42.90727792990198, -1.6004594902005538 42.90724348428265, -1.5996860237624324 42.90673690816431, -1.5993670702108314 42.905357058920956, -1.603076650160139 42.90525148148574, -1.6039820660747586 42.9052625278492, -1.6047051368307719 42.90479198214792, -1.6055709292837927 42.90495344325369, -1.6082687066959025 42.90527034358097, -1.6077945815478263 42.90594811282173))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21,102105.542,1727.126,4.0,N,N,N,N,N,N,N,T,X,X,N
74,74,75.0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Silvestre,,,,,,,68.072,,,,,,N,,,,P. silvest,,,"POLYGON ((-1.1138983899461046 42.806252227164116, -1.1117576179387674 42.80687383629117, -1.10952040266374 42.80749381245526, -1.1050776812652099 42.807296076180585, -1.1046166687021044 42.806995501151064, -1.1075241099688813 42.80653761317976, -1.1079565313974498 42.80579908901583, -1.109053298816227 42.80501827700007, -1.1108852296957923 42.8046401793803, -1.111948915915536 42.80534126152627, -1.1130813274992262 42.80536881055341, -1.1138983899461046 42.806252227164116))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84,118399.335,1739.319,4.0,N,N,N,N,N,N,N,T,X,X,N
75,75,76.0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Silvestre,,,,,,,83.882,,,,,,N,,,,P. silvest,,,"POLYGON ((-1.1318562261989844 42.8000309368082, -1.130616625443149 42.80156418741045, -1.1289626638486594 42.801244222620994, -1.127452238012888 42.80096209024647, -1.126856746029281 42.80032207598054, -1.127194645208851 42.79951091435175, -1.1273825943658378 42.79847537201427, -1.1280377656769656 42.79833517751714, -1.1305460286528861 42.79870461847271, -1.1318562261989844 42.8000309368082))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14,101443.72,1209.362,4.0,N,N,N,N,N,N,N,T,X,X,N
76,76,77.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Radiata,,,,,,,47.765,,,,,,N,,,,P. Radiata,,,"POLYGON ((-1.537006824010501 43.23455047445216, -1.5360526764952178 43.23440159152744, -1.5351835849296844 43.234171084594806, -1.53540331693296 43.23395664523965, -1.5355961268515195 43.2338323829612, -1.5356363552726624 43.23353115733721, -1.535433436812183 43.23332428982821, -1.535415874081309 43.233087792856594, -1.535551068777374 43.23295675803737, -1.5359597003662995 43.23278094493479, -1.5361029889045488 43.232556245365245, -1.5362103696476332 43.23210557029966, -1.536569128726839 43.23205012160477, -1.536997398334901 43.232184706733825, -1.5372334990918148 43.23232049243641, -1.5373124004393794 43.23247237186813, -1.5374919007292978 43.232559154667555, -1.5376175674509607 43.232826293340295, -1.5376070348818442 43.23326670013746, -1.5376006863691594 43.2335321507923, -1.537662077977178 43.23372604977431, -1.5376356202283805 43.23414211364407, -1.537006824010501 43.23455047445216))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,38328.09,802.434,5.0,N,N,N,N,N,N,N,T,X,X,N
77,77,78.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Radiata,,,,,,,38.665,,,,,,N,,,,P. Radiata,,,"POLYGON ((-1.7483834474043434 43.24634042173636, -1.7474912957361703 43.246771198604435, -1.7459111500740883 43.24693492930231, -1.7452865573554133 43.247199646854526, -1.7452703767542004 43.24758569866305, -1.7449288314233253 43.24813715600106, -1.7446122146890102 43.24827851731314, -1.7441582575075998 43.24827353390651, -1.7441294576142927 43.24806803340173, -1.7449509313244564 43.24665886444462, -1.7454731403874608 43.24534899941537, -1.7473293778571175 43.24580988674719, -1.7483834474043434 43.24634042173636))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,40988.808,1060.096,5.0,N,N,N,N,N,N,N,T,X,X,N
78,78,79.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Radiata,,,,,,,30.895,,,,,,N,,,,P. Radiata,,,"POLYGON ((-1.882970391563478 43.169508130003926, -1.8818700863394713 43.17071605404909, -1.8810088893604329 43.17040586705572, -1.8807313973173319 43.170550166974806, -1.880330077250209 43.17110721617512, -1.8797615083023862 43.17098171716379, -1.880529615227609 43.17002203546319, -1.8810226255205567 43.168784972931356, -1.8813198144860488 43.16929856145375, -1.8817515341509221 43.169391764717886, -1.8825894752374535 43.16923746261565, -1.882970391563478 43.169508130003926))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,26693.215,863.99,5.0,N,N,N,N,N,N,N,T,X,X,N
79,79,80.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Radiata,,,,,,,34.565,,,,,,N,,,,P. Radiata,,,"POLYGON ((-1.9029373055992387 43.164713598283036, -1.9017367984621107 43.16464625512714, -1.9010105159515125 43.16468157191372, -1.9005088452607672 43.16469197650194, -1.9005061959499263 43.164581993448934, -1.9008831867359062 43.16402890070044, -1.9019770182724014 43.16336290280878, -1.902516794805379 43.163675963551995, -1.9030640032180604 43.16409059232927, -1.9029373055992387 43.164713598283036))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,20204.892,584.547,5.0,N,N,N,N,N,N,N,T,X,X,N
80,80,81.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Radiata,,,,,,,39.102,,,,,,N,,,,P. Radiata,,,"POLYGON ((-1.9482544981821694 43.00461893331334, -1.9480289182418309 43.00478824193369, -1.9440138364524078 43.00291237980006, -1.94484854672959 43.002188853151765, -1.9451787795003168 43.001681200098616, -1.9455729342132573 43.00175060388588, -1.9457669915962321 43.00211606997733, -1.9457532542072604 43.00261116495638, -1.9464016363743197 43.0029189114946, -1.9474035994779637 43.00351233791206, -1.9479452015761483 43.00390034079549, -1.948296144276771 43.004340754009434, -1.9482544981821694 43.00461893331334))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,40324.51,1031.255,5.0,N,N,N,N,N,N,N,T,X,X,N
81,81,82.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,52.331,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.5835271166983327 42.86930632373587, -1.5810854041842854 42.86826781628827, -1.5815239963068084 42.86679130135935, -1.584486865260256 42.867565569275925, -1.5835271166983327 42.86930632373587))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,45213.804,863.99,6.0,N,N,N,N,N,N,N,T,X,X,N
82,82,83.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,34.862,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.603149316657714 42.861992198563954, -1.6016406335712843 42.86199746333553, -1.6010385080186127 42.86177694886125, -1.5999792644170054 42.86143242066639, -1.600338096897004 42.86081763646206, -1.601455790981373 42.86101738691468, -1.6033420379544707 42.861196054775895, -1.603149316657714 42.861992198563954))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,23932.688,686.499,6.0,N,N,N,N,N,N,N,T,X,X,N
83,83,84.0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,73.284,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.443620786527131 42.85515019365376, -1.4422484362278187 42.85486085132331, -1.4432984690935946 42.85150522883702, -1.4440247805850495 42.85151510366546, -1.4463704292981292 42.85186500681641, -1.4462671621477747 42.8526823980476, -1.445633379121736 42.85374972807944, -1.443620786527131 42.85515019365376))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,88029.104,1201.212,6.0,N,N,N,N,N,N,N,T,X,X,N
84,84,85.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,46.695,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.4392737289959534 42.821046748904806, -1.4376979133124164 42.821932021274016, -1.4348604642835137 42.821446647221826, -1.4343012005227649 42.82029539119106, -1.4343641882595712 42.819984974526314, -1.4392737289959534 42.821046748904806))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,46203.924,989.473,6.0,N,N,N,N,N,N,N,T,X,X,N
85,85,86.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,52.386,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.4237320684169932 42.8127980984061, -1.4227021539081663 42.81281774779082, -1.4197152505050448 42.80992091536837, -1.4212264163751946 42.809407178117425, -1.4227612980174538 42.81049074157527, -1.4235592265596129 42.81200398869937, -1.4237320684169932 42.8127980984061))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,55949.549,1068.032,6.0,N,N,N,N,N,N,N,T,X,X,N
86,86,87.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,31.94,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.4159010471012201 42.81694301450002, -1.4152600933324706 42.81684617376257, -1.4144432298387641 42.81751832137054, -1.4139536138529398 42.81725439641787, -1.413345781889861 42.817300109013445, -1.4119160426274255 42.818572764635114, -1.4113725094668288 42.81826071234651, -1.413025910691508 42.81722800613933, -1.4129242991083018 42.81688825184673, -1.4127159043785265 42.816770325089344, -1.4127195384781577 42.81662827029009, -1.4134060615509934 42.81638064419389, -1.4146045292770317 42.81583125655333, -1.415214433684922 42.81611471492505, -1.415913453488164 42.81628649478759, -1.416220365434774 42.81667675597683, -1.4159010471012201 42.81694301450002))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,36194.015,1133.185,6.0,N,N,N,N,N,N,N,T,X,X,N
87,87,88.0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,70.748,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.3970029610112216 42.75570303253864, -1.3915190438448124 42.753643401067556, -1.3926983422516135 42.75206972196551, -1.398289351315733 42.75424583398473, -1.3970029610112216 42.75570303253864))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01,100061.478,1414.335,6.0,N,N,N,N,N,N,N,T,X,X,N
88,88,89.0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,51.341,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.5346428285056855 42.81376054271106, -1.5330045852340297 42.81664556832804, -1.532561713586724 42.817421871189794, -1.531629544441209 42.81719337689882, -1.53212386193525 42.81650272081344, -1.532206907982149 42.815712053170515, -1.5323917591796707 42.81450313986709, -1.531591188991097 42.81337632835568, -1.5327230679197241 42.812930688002176, -1.5340720168697088 42.813022404917255, -1.5346428285056855 42.81376054271106))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59,65851.372,1282.626,6.0,N,N,N,N,N,N,N,T,X,X,N
89,89,90.0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,105.477,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.7548627910889827 42.97189112066746, -1.7528304739632836 42.97213966467096, -1.7518237962260887 42.9722504928893, -1.7501386739191167 42.97264487812021, -1.7490124634310387 42.972287465943374, -1.7486688419223526 42.969692018998295, -1.7502539238776902 42.96922889455401, -1.7522685497552923 42.968939602271156, -1.7548392493514733 42.96894729891397, -1.7548627910889827 42.97189112066746))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18,171778.937,1628.584,6.0,N,N,N,N,N,N,N,T,X,X,N
90,90,91.0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,77.088,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.7308462083937735 42.9782790841857, -1.723643042141949 42.97676441506513, -1.7244291992435743 42.97484464033737, -1.7283616273201607 42.97586282209271, -1.7296952106619679 42.97599266777014, -1.7314365210792833 42.977358576718444, -1.7308462083937735 42.9782790841857))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.37,123699.134,1604.649,6.0,N,N,N,N,N,N,N,T,X,X,N
91,91,92.0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,40.76,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.8199443567534095 42.978112185197965, -1.8194576770519406 42.97834639310202, -1.8178880119064582 42.97728716136219, -1.817422600658695 42.97641156684598, -1.8177826442921086 42.9759846778101, -1.817700604018705 42.975505376149826, -1.8171080435322415 42.97514519713671, -1.8163712514745938 42.97347255872539, -1.816115448933519 42.97254171144382, -1.816214724722505 42.97144229305189, -1.8175566504270448 42.97145616505362, -1.8175120794487536 42.97242218262173, -1.8185258440957057 42.975284240175384, -1.8190301680756775 42.976169801001966, -1.8184433177123223 42.976871856043786, -1.8189771917409687 42.97757590941842, -1.8199443567534095 42.978112185197965))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,75532.436,1853.094,6.0,N,N,N,N,N,N,N,T,X,X,N
92,92,93.0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,81.869,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.6038168000187445 43.24375949415129, -1.6034792118122254 43.24436496293378, -1.6020268222216645 43.24431200959947, -1.600885063803988 43.24375237457762, -1.5997516944490229 43.24351842699094, -1.5984613133631316 43.243282544281726, -1.5980962481664527 43.24322065863124, -1.5975350748934685 43.24200813501057, -1.5972091391589502 43.2413821786943, -1.597528437655195 43.241156447859126, -1.598068635528717 43.24100040418579, -1.5987268107865722 43.24083623480395, -1.5994781081680998 43.24060622168921, -1.6005654349751623 43.240562119088516, -1.602046485743137 43.24218775646621, -1.603218597506226 43.24358952407196, -1.6038168000187445 43.24375949415129))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27,122731.262,1499.117,6.0,N,N,N,N,N,N,N,T,X,X,N
93,93,94.0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,58.43,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-2.283667053546805 42.70671423455472, -2.2805002434140142 42.706780511588605, -2.279755646545223 42.70496717318292, -2.283015056989734 42.704738812702665, -2.283667053546805 42.70671423455472))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,56334.142,964.125,6.0,N,N,N,N,N,N,N,T,X,X,N
94,94,95.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,38.733,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.3764428533037585 42.801230309968076, -1.375651065604478 42.801443955158746, -1.3737679409478682 42.80040766801641, -1.3730446379148136 42.800239499094445, -1.3733028514426164 42.79980776867242, -1.373593264549759 42.7996348641292, -1.3743901355083037 42.79972273582868, -1.3750554826990717 42.79987093521455, -1.3755452189147013 42.80002620828524, -1.375813502684337 42.8002022607833, -1.376266880492442 42.800754137724965, -1.3764428533037585 42.801230309968076))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,28219.5,728.565,6.0,N,N,N,N,N,N,N,T,X,X,N
95,95,96.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,32.512,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-0.9374211368856772 42.896640918342484, -0.9355435877206412 42.8971333519964, -0.9347641984357129 42.89747812270764, -0.9345234817844575 42.89786610300063, -0.9343691087494375 42.89800685004461, -0.9342061989104057 42.89801347823373, -0.9336550789626106 42.89756335897555, -0.9351749624536201 42.89628463834711, -0.9350897408209026 42.89571853560118, -0.9359244452275566 42.89547044922509, -0.9363400361907698 42.89627694748035, -0.937329005352537 42.89647658647304, -0.9374211368856772 42.896640918342484))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,29584.583,909.96,6.0,N,N,N,N,N,N,N,T,X,X,N
96,96,97.0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,53.707,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.0918736321526277 42.75087486313393, -1.0912472795616197 42.750575481665436, -1.0908152786766343 42.7496328906948, -1.0902284578601675 42.74760161285381, -1.0901036889907938 42.74574550119099, -1.0906298565918515 42.745945661325656, -1.0925816194927442 42.74749969624572, -1.0925864524521913 42.748188758309766, -1.0924128991296043 42.74919063131817, -1.0919760141896688 42.75008456418552, -1.0918736321526277 42.75087486313393))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,68477.29,1275.006,6.0,N,N,N,N,N,N,N,T,X,X,N
97,97,98.0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,59.061,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.0799306369807726 42.800691411548485, -1.0787973089881275 42.801494612316404, -1.077293911177471 42.80118338230881, -1.0746059525896328 42.799934669099144, -1.0757317285544037 42.79807084294648, -1.0775219154071287 42.79852394624567, -1.0775594425578623 42.79992472738288, -1.0799306369807726 42.800691411548485))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,74733.918,1265.366,6.0,N,N,N,N,N,N,N,T,X,X,N
98,98,99.0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,55.205,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.524374771848972 42.72682157681089, -1.5229773160571063 42.726964433465746, -1.5221325374157029 42.725273302502245, -1.5219015165530478 42.72683436600064, -1.5211382572815957 42.72681557398054, -1.5196125842393986 42.72623280420368, -1.5208160690655705 42.724049755396756, -1.5212248110303654 42.723353251421486, -1.5225680982156498 42.72428687115986, -1.5242173536983823 42.72579174695966, -1.524374771848972 42.72682157681089))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,83955.961,1520.8,6.0,N,N,N,N,N,N,N,T,X,X,N
99,99,100.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,50.007,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.5202439802521077 42.92226853153338, -1.519089146631904 42.92275854199286, -1.5183620630799042 42.92290553148597, -1.5178306924890241 42.92275118916427, -1.516372013680196 42.92323276836729, -1.5161156723257536 42.92225976856235, -1.5166108413924597 42.921895297105785, -1.5171096183796873 42.92163364702761, -1.5197830578088323 42.92120352335862, -1.5202439802521077 42.92226853153338))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,45635.932,912.584,6.0,N,N,N,N,N,N,N,T,X,X,N
100,100,101.0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,P. Laricio A.,,,,,,,54.144,,,,,,N,,,,P. Laricio A.,,,"POLYGON ((-1.6244370295175787 42.977093563039844, -1.6222958124554276 42.97729402490747, -1.6213548867846799 42.97537078157392, -1.6202444546816515 42.973919816086195, -1.6209288381932205 42.97397914675824, -1.6212000214683757 42.973851061457566, -1.6218606246771115 42.97408523712126, -1.6231476455022198 42.974750194917945, -1.6241014701619352 42.97609708620375, -1.6243387976462667 42.97659616078343, -1.6249038255643737 42.97666133030989, -1.6249621567884753 42.97716555005718, -1.6244370295175787 42.977093563039844))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,66735.075,1232.556,6.0,N,N,N,N,N,N,N,T,X,X,N
101,101,102.0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Roble Americano,,,,,,,64.971,,,,,,N,,,,R. America,,,"POLYGON ((-1.9024817257281201 42.99697972133616, -1.901953362314092 42.99832922315845, -1.8991759995664799 42.99788186812584, -1.8987866074667452 42.99722187072554, -1.8996640739596835 42.99365458114667, -1.900365354005002 42.99353511915065, -1.900770398644806 42.99395968439586, -1.9009077635563234 42.99396941715446, -1.9014742201433146 42.994984473663166, -1.9006405694103106 42.99545603715159, -1.9011148375887659 42.99585602555607, -1.9020508799126783 42.99542750840384, -1.9023883867262528 42.99578411202218, -1.9019703636389633 42.996730825394536, -1.9024817257281201 42.99697972133616))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16,101574.893,1563.391,7.0,N,N,N,N,N,N,N,T,X,X,N
102,102,103.0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Roble Americano,,,,,,,69.822,,,,,,N,,,,R. America,,,"POLYGON ((-1.913944772967124 43.001480911980735, -1.9109372009818557 43.001460924444025, -1.9100927801045893 42.99826399836156, -1.9137154567568204 42.99823113332179, -1.9137517151621561 42.999426191466206, -1.9132477438381028 42.99940457999075, -1.9132629552392433 42.99984222527061, -1.9138242337250775 42.999864380588335, -1.913944772967124 43.001480911980735))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43,94310.281,1350.722,7.0,N,N,N,N,N,N,N,T,X,X,N
103,103,104.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Roble Americano,,,,,,,43.745,,,,,,N,,,,R. America,,,"POLYGON ((-1.9207314591088178 43.01267578237634, -1.9204331402036756 43.01291303897042, -1.9201141383284541 43.012910027474085, -1.9197758662280768 43.01270614603363, -1.9193213148471164 43.012634954062825, -1.9193147869459495 43.01252353082012, -1.918420457836256 43.011723492309706, -1.9183759577680097 43.01156336520286, -1.9184264314885782 43.01138330632669, -1.918657993830979 43.01112857767645, -1.919393515765373 43.01073279181977, -1.9198194781522397 43.01072292837437, -1.9200433646527892 43.01090557907555, -1.9201430459871693 43.0111564946641, -1.9202992512322212 43.01142183089081, -1.9204359263172672 43.01172170127948, -1.9206750880634702 43.01211280740909, -1.9207472455453418 43.012314856781146, -1.92077246513321 43.012495631401954, -1.9207314591088178 43.01267578237634))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,29718.803,679.367,7.0,N,N,N,N,N,N,N,T,X,X,N
104,104,105.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Roble Americano,,,,,,,29.388,,,,,,N,,,,R. America,,,"POLYGON ((-1.949397618429459 43.02328933556491, -1.9484240593159847 43.02389457563515, -1.9481603570946118 43.0238921521922, -1.947624966927061 43.02301223120826, -1.9475861785672077 43.02192653923049, -1.9475156959222366 43.02135377623646, -1.947458260005831 43.02068858514422, -1.9470634642888045 43.02030634795869, -1.9468714410999768 43.02013631194583, -1.9470813979904074 43.01992790748452, -1.9473584160560307 43.01982108095366, -1.9478403582823984 43.019800272548544, -1.9487142298439541 43.020329937766476, -1.9479793169029518 43.02106356825274, -1.9481099754853106 43.02214169128662, -1.9482631614160713 43.0225721852672, -1.9488938837717957 43.02256956660465, -1.949397618429459 43.02328933556491))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,34299.101,1167.129,7.0,N,N,N,N,N,N,N,T,X,X,N
105,105,106.0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Roble Americano,,,,,,,44.315,,,,,,N,,,,R. America,,,"POLYGON ((-1.94933441360922 43.02733141708882, -1.94893395774484 43.02761379691401, -1.9486562609166571 43.02775848133774, -1.9478802921173801 43.02786913812042, -1.9476170040955403 43.02784147687881, -1.947477990743981 43.02758779509143, -1.9473965957743344 43.02731781622314, -1.947253001667574 43.02699678444745, -1.94724040344133 43.02672743829893, -1.9472460150516064 43.02652391895255, -1.947281845278112 43.026315560677894, -1.946782961139176 43.02598284596864, -1.94650135399099 43.02568578326771, -1.9480389980492878 43.0249553379962, -1.9487312787650848 43.025714703146946, -1.948763800118585 43.026160914585724, -1.94860255158393 43.02653803833227, -1.9487230764342784 43.02686726997272, -1.949086468111675 43.027076737064256, -1.94933441360922 43.02733141708882))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,39150.747,883.457,7.0,N,N,N,N,N,N,N,T,X,X,N
